4000, 60 months,4 years,MORTGAGE,60000,moving,16.32,0,35704,725,729,1,10,0,20,619,615,Charged Off
10000, 60 months,1 year,MORTGAGE,120999.84,home_improvement,23.83,0,34608,705,709,0,15,0,35,654,650,Charged Off
16000, 36 months,< 1 year,MORTGAGE,60000,other,20.04,0,35247,775,779,2,9,0,31,679,675,Charged Off
25000, 60 months,5 years,RENT,60000,credit_card,13.42,0,30834,715,719,2,10,0,39,659,655,Charged Off
3500, 36 months,n/a,RENT,36000,debt_consolidation,19.9,0,37773,740,744,6,4,0,9,619,615,Charged Off
3000, 36 months,4 years,MORTGAGE,32000,renewable_energy,11.25,0,34001,725,729,0,4,0,8,524,520,Charged Off
2500, 36 months,5 years,RENT,22406,other,1.87,0,31138,810,814,0,7,0,12,544,540,Charged Off
6250, 60 months,10+ years,RENT,26400,debt_consolidation,16.95,3,36739,665,669,0,2,0,7,549,545,Charged Off
15000, 60 months,2 years,MORTGAGE,130000,home_improvement,4.03,0,34001,675,679,3,10,0,21,514,510,Charged Off
12800, 36 months,2 years,MORTGAGE,141996,debt_consolidation,11.66,0,30926,675,679,3,10,0,35,604,600,Charged Off
18000, 60 months,1 year,RENT,60580,other,16.62,0,32264,725,729,1,13,0,29,529,525,Charged Off
4000, 60 months,n/a,RENT,13944,other,5.94,0,33178,795,799,0,5,0,7,514,510,Charged Off
4000, 60 months,5 years,MORTGAGE,80000,debt_consolidation,13.86,0,33635,750,754,0,12,0,20,684,680,Charged Off
15000, 36 months,9 years,RENT,40988.76,debt_consolidation,14.46,0,35156,685,689,2,12,0,22,559,555,Charged Off
7200, 36 months,10+ years,RENT,25200,debt_consolidation,18.86,0,38353,695,699,1,10,0,11,609,605,Charged Off
7000, 36 months,10+ years,RENT,66000,debt_consolidation,21.27,0,36373,735,739,0,14,0,46,664,660,Charged Off
18000, 60 months,10+ years,OWN,120000,debt_consolidation,16.14,0,35034,705,709,0,13,0,36,634,630,Charged Off
12000, 60 months,10+ years,OWN,48000,credit_card,12.65,0,35765,670,674,0,6,0,16,609,605,Charged Off
8400, 60 months,10+ years,RENT,116000,debt_consolidation,9.52,0,35551,725,729,2,8,1,18,559,555,Charged Off
7000, 60 months,3 years,RENT,36000,small_business,0.67,0,38231,745,749,2,2,0,3,519,515,Charged Off
2400, 60 months,2 years,RENT,33000,other,20.25,0,38231,660,664,1,4,0,5,499,0,Charged Off
5000, 60 months,4 years,RENT,27000,other,12.49,0,37104,665,669,0,3,0,9,499,0,Charged Off
10000, 36 months,3 years,RENT,65000,debt_consolidation,9.38,0,32690,660,664,1,8,0,12,514,510,Charged Off
8500, 36 months,10+ years,MORTGAGE,50000,debt_consolidation,15.62,0,34335,755,759,0,6,0,12,769,765,Charged Off
1000, 36 months,10+ years,RENT,48000,vacation,15.47,0,36831,730,734,0,8,1,17,504,500,Charged Off
2500, 36 months,n/a,OWN,8412,other,16.41,0,26054,755,759,2,12,0,30,519,515,Charged Off
8000, 36 months,2 years,RENT,50004,other,23.88,0,36617,715,719,2,8,0,22,584,580,Charged Off
7000, 60 months,10+ years,MORTGAGE,85000,wedding,10.45,0,36342,700,704,2,6,0,11,609,605,Charged Off
15400, 60 months,8 years,RENT,85000,debt_consolidation,21.05,0,35156,730,734,1,5,0,23,599,595,Charged Off
8250, 36 months,6 years,RENT,76000,other,10.26,0,36342,675,679,0,6,0,9,499,0,Charged Off
24000, 60 months,3 years,MORTGAGE,180000,credit_card,11.04,1,31260,685,689,0,7,0,33,649,645,Charged Off
25000, 60 months,4 years,MORTGAGE,72000,debt_consolidation,19.17,0,35339,695,699,1,7,0,17,499,0,Charged Off
3500, 36 months,3 years,RENT,45000,debt_consolidation,5.89,1,33420,690,694,0,10,0,26,559,555,Charged Off
2400, 36 months,2 years,RENT,30720,other,14.73,2,37561,670,674,1,5,0,7,504,500,Charged Off
17000, 60 months,2 years,RENT,30996,debt_consolidation,14.13,0,33178,745,749,0,9,0,17,539,535,Charged Off
7000, 60 months,4 years,RENT,27000,other,4.62,0,35765,680,684,1,5,0,12,574,570,Charged Off
2000, 36 months,10+ years,OWN,56000,small_business,13.26,0,28642,685,689,2,14,1,23,634,630,Charged Off
10000, 60 months,n/a,MORTGAGE,73200,small_business,14.56,0,30834,740,744,4,16,0,43,499,0,Charged Off
8000, 60 months,2 years,RENT,200000,other,11.29,0,36100,680,684,0,16,0,26,499,0,Charged Off
15250, 60 months,2 years,MORTGAGE,65000,debt_consolidation,9.66,0,34394,695,699,0,13,0,35,659,655,Charged Off
8500, 60 months,10+ years,MORTGAGE,45000,small_business,11.49,0,35855,675,679,1,6,2,15,544,540,Charged Off
8000, 36 months,3 years,RENT,21996,debt_consolidation,6.82,0,35065,705,709,0,5,0,6,499,0,Charged Off
9800, 36 months,n/a,MORTGAGE,65000,small_business,22.38,0,30621,705,709,1,6,1,17,599,595,Charged Off
10000, 36 months,5 years,RENT,30720,debt_consolidation,20.47,0,34943,780,784,3,5,0,14,629,625,Charged Off
16750, 60 months,10+ years,MORTGAGE,52000,debt_consolidation,24.44,0,33451,710,714,1,10,0,34,544,540,Charged Off
11200, 60 months,3 years,MORTGAGE,36240,debt_consolidation,9.47,0,38047,660,664,0,11,0,13,669,665,Charged Off
3600, 60 months,2 years,RENT,15000,debt_consolidation,1.28,0,39142,685,689,3,2,0,3,504,500,Charged Off
5275, 36 months,4 years,RENT,15600,other,1.82,0,38443,670,674,0,5,0,8,524,520,Charged Off
3000, 36 months,1 year,RENT,18000,moving,3.33,0,38961,720,724,2,4,0,4,529,525,Charged Off
15000, 36 months,10+ years,RENT,54000,debt_consolidation,18.73,0,35765,675,679,0,6,0,16,704,700,Charged Off
5000, 36 months,4 years,RENT,59000,debt_consolidation,19.57,0,34425,685,689,1,7,0,15,499,0,Charged Off
2500, 36 months,1 year,RENT,52180,other,11.77,0,35827,715,719,0,8,0,25,674,670,Charged Off
4550, 60 months,5 years,MORTGAGE,80000,major_purchase,1.88,0,34790,765,769,2,6,0,9,499,0,Charged Off
7000, 36 months,5 years,OWN,24000,debt_consolidation,16.55,0,34973,705,709,2,4,1,17,499,0,Charged Off
2700, 36 months,10+ years,RENT,24000,major_purchase,11.35,0,38504,705,709,0,5,0,10,574,570,Charged Off
7600, 36 months,1 year,RENT,67680,credit_card,24.56,0,34608,695,699,0,10,0,22,634,630,Charged Off
22000, 36 months,4 years,MORTGAGE,83200,debt_consolidation,9.45,0,35462,730,734,0,23,0,45,539,535,Charged Off
5000, 36 months,4 years,RENT,18600,debt_consolidation,13.68,0,38869,660,664,0,6,0,8,509,505,Charged Off
16000, 60 months,2 years,MORTGAGE,78000,debt_consolidation,8.57,0,35704,700,704,1,9,0,22,664,660,Charged Off
15000, 36 months,3 years,RENT,48564,debt_consolidation,21.89,0,37257,725,729,1,7,0,12,644,640,Charged Off
18000, 60 months,4 years,MORTGAGE,90000,debt_consolidation,21.92,0,33270,685,689,1,19,1,44,679,675,Charged Off
8000, 36 months,< 1 year,OWN,40000,major_purchase,2.4,0,28946,780,784,0,3,0,10,654,650,Charged Off
3000, 60 months,2 years,RENT,22000,small_business,9,0,39052,680,684,0,4,0,7,499,0,Charged Off
4000, 36 months,3 years,MORTGAGE,75000,renewable_energy,9.39,0,37073,700,704,1,10,0,23,524,520,Charged Off
7750, 60 months,10+ years,MORTGAGE,65000,credit_card,18.72,0,32112,690,694,2,12,0,21,654,650,Charged Off
25000, 36 months,3 years,MORTGAGE,91200,debt_consolidation,20.83,0,35796,695,699,3,11,1,25,554,550,Charged Off
10000, 60 months,6 years,RENT,30000,major_purchase,16.84,0,38749,725,729,3,10,0,16,519,515,Charged Off
9250, 60 months,4 years,MORTGAGE,102000,small_business,3.41,1,36495,755,759,0,6,0,10,534,530,Charged Off
1500, 36 months,10+ years,RENT,30000,other,1.32,1,31138,690,694,0,7,0,19,544,540,Charged Off
1200, 36 months,3 years,RENT,26400,other,21.45,0,30164,670,674,1,4,1,21,624,620,Charged Off
10000, 60 months,2 years,RENT,73000,debt_consolidation,22.31,0,36220,715,719,0,10,0,30,499,0,Charged Off
5000, 60 months,2 years,MORTGAGE,55000,major_purchase,5.08,0,36678,680,684,0,6,0,7,504,500,Charged Off
19750, 36 months,5 years,MORTGAGE,55000,credit_card,22.43,0,35916,695,699,0,23,0,28,599,595,Charged Off
2500, 36 months,n/a,RENT,10800,debt_consolidation,9.33,1,35096,660,664,1,8,0,26,524,520,Charged Off
10000, 36 months,9 years,MORTGAGE,135000,other,6.17,0,36192,775,779,1,7,0,20,564,560,Charged Off
4750, 36 months,n/a,OWN,10400,small_business,3,3,36495,660,664,0,6,0,10,529,525,Charged Off
1600, 60 months,10+ years,RENT,71200,other,14.8,0,28126,720,724,1,5,0,16,499,0,Charged Off
24000, 60 months,1 year,RENT,39804,debt_consolidation,9.5,1,34973,675,679,2,9,0,27,684,680,Charged Off
2000, 60 months,10+ years,RENT,22800,car,13.63,0,36008,685,689,3,5,0,7,499,0,Charged Off
3000, 60 months,10+ years,MORTGAGE,540000,home_improvement,0,1,37135,695,699,3,2,0,5,499,0,Charged Off
6500, 60 months,6 years,MORTGAGE,40000,major_purchase,12.78,0,37196,725,729,0,9,0,17,509,505,Charged Off
7000, 60 months,4 years,MORTGAGE,68000,debt_consolidation,13.54,0,38596,660,664,1,14,0,30,499,0,Charged Off
24000, 60 months,3 years,MORTGAGE,132000,small_business,12.67,0,34912,710,714,1,8,1,24,599,595,Charged Off
15000, 60 months,10+ years,RENT,60000,debt_consolidation,15.06,0,36251,700,704,0,3,1,12,514,510,Charged Off
10000, 60 months,10+ years,MORTGAGE,51600,other,10.28,0,34090,675,679,3,9,1,25,599,595,Charged Off
12000, 60 months,< 1 year,RENT,40000,debt_consolidation,20.49,0,37257,710,714,2,6,0,27,614,610,Charged Off
10000, 60 months,2 years,RENT,30000,debt_consolidation,20.72,0,35582,665,669,3,13,0,21,499,0,Charged Off
18250, 36 months,n/a,MORTGAGE,48000,major_purchase,18.68,0,37530,665,669,1,7,0,9,529,525,Charged Off
14000, 36 months,< 1 year,RENT,30548,debt_consolidation,18.38,0,36100,740,744,0,9,0,32,539,535,Charged Off
11200, 36 months,7 years,RENT,34800,debt_consolidation,7.07,0,34851,695,699,0,10,0,22,514,510,Charged Off
1750, 36 months,3 years,MORTGAGE,38400,major_purchase,16.34,0,35186,685,689,0,4,0,15,629,625,Charged Off
16000, 60 months,4 years,RENT,48000,debt_consolidation,10.72,0,35612,660,664,0,7,1,18,499,0,Charged Off
8400, 60 months,2 years,RENT,45000,educational,10.67,0,29403,710,714,2,9,0,11,514,510,Charged Off
8500, 60 months,4 years,MORTGAGE,27000,home_improvement,0.89,0,38687,755,759,0,12,0,22,544,540,Charged Off
7000, 60 months,2 years,RENT,26004,other,1.94,0,38353,670,674,0,5,0,7,604,600,Charged Off
8000, 36 months,9 years,MORTGAGE,54000,debt_consolidation,9.07,0,30437,760,764,0,10,0,19,634,630,Charged Off
8400, 36 months,3 years,RENT,130000,debt_consolidation,8.28,0,34700,665,669,3,8,0,30,649,645,Charged Off
5600, 60 months,2 years,RENT,40000,other,10.32,0,35947,700,704,3,4,0,5,499,0,Charged Off
10000, 36 months,1 year,MORTGAGE,62000,debt_consolidation,20.63,0,32599,680,684,1,8,0,30,499,0,Charged Off
6000, 36 months,9 years,MORTGAGE,65827,debt_consolidation,9.24,0,37500,665,669,3,4,1,8,569,565,Charged Off
2400, 60 months,3 years,RENT,20800,other,10.44,0,38930,705,709,3,3,0,5,554,550,Charged Off
9600, 60 months,2 years,RENT,54000,debt_consolidation,14.49,0,38565,675,679,0,6,0,14,514,510,Charged Off
5600, 36 months,10+ years,RENT,72000,moving,19.85,0,36892,700,704,0,11,0,16,584,580,Charged Off
6000, 36 months,4 years,RENT,81000,moving,17.44,0,35855,690,694,0,10,0,18,499,0,Charged Off
14000, 60 months,4 years,MORTGAGE,80000,home_improvement,14.05,0,34608,680,684,0,12,0,20,499,0,Charged Off
18000, 60 months,1 year,MORTGAGE,73000,home_improvement,1.33,0,32112,800,804,1,10,0,25,664,660,Charged Off
3600, 60 months,2 years,RENT,30000,credit_card,21.08,0,34486,760,764,1,7,0,20,614,610,Charged Off
14500, 36 months,10+ years,MORTGAGE,89000,debt_consolidation,23.87,0,36495,670,674,3,16,1,36,524,520,Charged Off
8400, 60 months,10+ years,MORTGAGE,20000,major_purchase,4.2,0,38808,665,669,1,6,0,9,594,590,Charged Off
25000, 60 months,2 years,RENT,60000,credit_card,22.34,0,33543,745,749,0,5,0,36,539,535,Charged Off
15000, 60 months,10+ years,MORTGAGE,70000,debt_consolidation,16.3,0,34578,660,664,0,8,0,14,524,520,Charged Off
2000, 36 months,< 1 year,RENT,45000,other,10.61,0,38534,665,669,2,5,0,8,499,0,Charged Off
4800, 60 months,10+ years,RENT,62000,small_business,6.23,0,37043,720,724,1,5,0,13,559,555,Charged Off
4000, 60 months,1 year,RENT,32656,major_purchase,16.35,0,36982,715,719,0,15,0,23,574,570,Charged Off
1500, 36 months,8 years,RENT,39996,debt_consolidation,13.05,0,37135,680,684,2,2,0,5,499,0,Charged Off
10000, 60 months,< 1 year,RENT,54000,other,23.15,0,34394,705,709,3,7,0,9,674,670,Charged Off
15000, 60 months,9 years,MORTGAGE,46000,debt_consolidation,21.47,0,35034,695,699,1,13,1,21,689,685,Charged Off
24000, 60 months,3 years,RENT,60204,debt_consolidation,18.68,1,35431,685,689,1,5,0,16,614,610,Charged Off
14000, 60 months,1 year,MORTGAGE,70000,educational,12.1,1,37347,690,694,2,14,0,35,704,700,Charged Off
1500, 60 months,< 1 year,RENT,42000,educational,3.17,0,30895,665,669,1,3,0,4,609,605,Charged Off
10000, 60 months,1 year,MORTGAGE,99000,other,4.07,0,29221,675,679,0,12,0,30,619,615,Charged Off
1400, 36 months,< 1 year,RENT,4080,debt_consolidation,13.24,0,39114,705,709,0,8,0,8,499,0,Charged Off
15000, 36 months,n/a,RENT,36144,debt_consolidation,13.68,0,38626,695,699,0,3,0,12,499,0,Charged Off
5000, 36 months,2 years,MORTGAGE,70000,debt_consolidation,14.76,0,37347,745,749,3,3,0,17,609,605,Charged Off
18000, 60 months,9 years,MORTGAGE,90000,debt_consolidation,11.55,0,33239,710,714,1,10,1,23,649,645,Charged Off
15000, 60 months,10+ years,RENT,43920,debt_consolidation,8.2,0,35096,705,709,3,10,0,29,544,540,Charged Off
8000, 60 months,4 years,RENT,33600,major_purchase,9.25,0,38200,695,699,0,9,0,10,499,0,Charged Off
16750, 36 months,8 years,MORTGAGE,60996,debt_consolidation,13.36,0,35582,745,749,3,12,0,41,674,670,Charged Off
1600, 36 months,< 1 year,RENT,35000,moving,19.82,0,36100,715,719,2,8,0,13,514,510,Charged Off
10000, 60 months,3 years,RENT,103000,car,17.09,0,31837,720,724,0,13,0,25,599,595,Charged Off
6000, 60 months,< 1 year,MORTGAGE,65000,debt_consolidation,3.9,0,35977,740,744,0,7,0,33,664,660,Charged Off
10000, 60 months,3 years,RENT,45000,debt_consolidation,5.97,0,36192,765,769,0,3,0,17,629,625,Charged Off
4000, 60 months,10+ years,MORTGAGE,55000,major_purchase,16.04,0,26665,690,694,1,10,0,30,534,530,Charged Off
5500, 60 months,5 years,MORTGAGE,24000,credit_card,22.75,0,30348,705,709,0,14,0,31,564,560,Charged Off
18000, 60 months,2 years,MORTGAGE,56004,debt_consolidation,14.93,0,33817,725,729,2,11,0,35,594,590,Charged Off
13000, 60 months,2 years,MORTGAGE,53600,debt_consolidation,20.51,0,36312,665,669,1,13,0,34,629,625,Charged Off
10000, 60 months,2 years,RENT,72000,debt_consolidation,19.1,0,34366,745,749,2,11,0,29,614,610,Charged Off
6000, 36 months,5 years,RENT,171000,debt_consolidation,8.27,0,35916,665,669,1,7,1,30,499,0,Charged Off
23000, 60 months,6 years,RENT,65000,debt_consolidation,16.3,0,32782,685,689,0,8,1,13,614,610,Charged Off
22000, 60 months,10+ years,MORTGAGE,76000,debt_consolidation,11.05,0,34335,670,674,0,11,0,33,659,655,Charged Off
16000, 36 months,10+ years,MORTGAGE,53000,credit_card,17.14,0,29587,685,689,0,13,0,26,704,700,Charged Off
10000, 36 months,6 years,MORTGAGE,125000,other,21.89,0,29007,725,729,0,9,0,17,589,585,Charged Off
18000, 60 months,3 years,RENT,65000,debt_consolidation,17.34,0,37561,665,669,1,10,0,13,569,565,Charged Off
16000, 60 months,10+ years,MORTGAGE,98268,debt_consolidation,12.32,0,33359,750,754,1,12,0,41,679,675,Charged Off
4200, 60 months,1 year,RENT,39999,medical,11.55,0,37591,660,664,1,3,0,8,559,555,Charged Off
3200, 60 months,4 years,MORTGAGE,30000,other,12.16,0,36526,705,709,1,4,0,19,589,585,Charged Off
20000, 60 months,1 year,RENT,86004,debt_consolidation,17.54,0,36892,710,714,1,12,0,18,519,515,Charged Off
10000, 60 months,2 years,RENT,33600,major_purchase,4.46,0,36251,705,709,2,5,0,5,569,565,Charged Off
16000, 60 months,10+ years,MORTGAGE,48996,other,14.84,0,34213,740,744,1,9,0,28,649,645,Charged Off
17500, 60 months,< 1 year,RENT,60000,small_business,23.92,0,33482,720,724,0,10,0,20,629,625,Charged Off
25000, 60 months,2 years,MORTGAGE,40000,home_improvement,4.95,0,32813,780,784,3,9,0,33,524,520,Charged Off
11200, 60 months,8 years,RENT,38400,other,24.41,0,35735,680,684,3,8,0,11,499,0,Charged Off
24250, 60 months,9 years,MORTGAGE,65004,debt_consolidation,22.13,0,35612,710,714,1,18,0,30,574,570,Charged Off
1000, 60 months,7 years,RENT,6000,educational,19.2,0,31048,665,669,0,7,0,17,529,525,Charged Off
18250, 60 months,7 years,MORTGAGE,70160,credit_card,21.65,0,36373,680,684,1,15,0,27,654,650,Charged Off
20000, 60 months,10+ years,MORTGAGE,90000,major_purchase,0.52,0,30560,795,799,5,14,0,51,669,665,Charged Off
16000, 60 months,10+ years,MORTGAGE,120000,credit_card,14.59,0,31868,685,689,0,18,1,51,664,660,Charged Off
3200, 60 months,1 year,RENT,18000,debt_consolidation,18.4,0,38930,665,669,2,3,0,5,614,610,Charged Off
10000, 60 months,10+ years,RENT,40000,debt_consolidation,11.61,0,35886,705,709,0,8,1,10,669,665,Charged Off
4800, 60 months,2 years,RENT,16000,wedding,10.01,0,38443,695,699,0,3,0,5,499,0,Charged Off
6600, 60 months,< 1 year,RENT,36000,credit_card,12.63,0,36892,700,704,0,15,0,27,669,665,Charged Off
25000, 60 months,9 years,RENT,49200,debt_consolidation,23.12,0,37104,780,784,0,8,0,24,519,515,Charged Off
9000, 60 months,10+ years,MORTGAGE,57600,house,12.17,0,32203,730,734,2,10,0,34,619,615,Charged Off
5000, 36 months,7 years,RENT,26400,vacation,11.86,1,37408,690,694,1,4,0,9,499,0,Charged Off
20000, 60 months,10+ years,MORTGAGE,70000,debt_consolidation,15.54,0,33878,705,709,3,15,0,36,634,630,Charged Off
8000, 36 months,10+ years,RENT,36996,debt_consolidation,20.86,0,36404,750,754,0,7,0,24,524,520,Charged Off
16000, 60 months,6 years,MORTGAGE,48000,wedding,17.25,0,36861,690,694,3,10,0,17,499,0,Charged Off
3700, 60 months,2 years,RENT,50001.56,other,21.73,0,34578,660,664,2,8,0,29,674,670,Charged Off
8500, 60 months,7 years,RENT,23000,debt_consolidation,12.73,0,38838,665,669,3,3,0,9,529,525,Charged Off
9250, 60 months,6 years,OWN,21300,debt_consolidation,14.2,0,38322,695,699,1,12,0,15,524,520,Charged Off
20000, 60 months,2 years,RENT,42500,debt_consolidation,20.67,0,35370,755,759,0,6,0,17,584,580,Charged Off
10000, 36 months,7 years,RENT,50004,debt_consolidation,18.53,0,36404,665,669,2,6,0,16,614,610,Charged Off
1000, 36 months,< 1 year,RENT,24000,major_purchase,15.35,0,38961,715,719,0,5,0,11,664,660,Charged Off
1000, 36 months,6 years,RENT,28000,major_purchase,24.21,0,37561,705,709,3,7,0,21,664,660,Charged Off
8500, 60 months,7 years,MORTGAGE,48000,debt_consolidation,10.59,0,36039,705,709,1,22,0,62,499,0,Charged Off
3600, 60 months,5 years,RENT,38004,debt_consolidation,22.89,0,38078,665,669,2,7,0,17,499,0,Charged Off
16000, 60 months,10+ years,OWN,55000,debt_consolidation,22.56,0,30956,675,679,3,18,0,49,649,645,Charged Off
7200, 60 months,3 years,RENT,68004,debt_consolidation,14.84,0,37316,680,684,1,8,0,17,549,545,Charged Off
25000, 36 months,10+ years,OWN,93000,home_improvement,8.83,0,32417,755,759,6,14,0,35,679,675,Charged Off
24250, 36 months,10+ years,MORTGAGE,128004,debt_consolidation,12.91,0,33390,705,709,0,17,0,23,614,610,Charged Off
16000, 60 months,10+ years,MORTGAGE,65000,debt_consolidation,9.3,0,32599,785,789,2,7,0,14,649,645,Charged Off
25000, 60 months,3 years,RENT,242004,debt_consolidation,10.73,0,30987,705,709,0,7,0,13,529,525,Charged Off
4750, 36 months,< 1 year,OWN,18000,car,21.6,0,37347,715,719,0,10,0,16,499,0,Charged Off
15000, 36 months,2 years,MORTGAGE,99996,debt_consolidation,8.93,0,34820,670,674,1,8,0,13,499,0,Charged Off
24000, 60 months,10+ years,MORTGAGE,135000,home_improvement,10.42,0,37530,670,674,0,8,0,12,584,580,Charged Off
25000, 60 months,5 years,RENT,84996,major_purchase,0.99,0,36404,775,779,3,14,0,30,499,0,Charged Off
25000, 36 months,10+ years,MORTGAGE,120000,debt_consolidation,8.6,0,29190,725,729,2,11,0,21,614,610,Charged Off
15000, 60 months,7 years,OWN,32004,debt_consolidation,11.96,0,36831,665,669,0,7,0,14,499,0,Charged Off
16800, 60 months,3 years,MORTGAGE,65000,debt_consolidation,13.42,0,34973,730,734,3,10,0,44,674,670,Charged Off
15000, 60 months,10+ years,OWN,358680,home_improvement,2.71,0,37104,680,684,0,9,1,27,639,635,Charged Off
3000, 60 months,10+ years,MORTGAGE,122748,other,19.29,0,31533,695,699,3,11,0,49,659,655,Charged Off
12000, 36 months,7 years,MORTGAGE,26000,debt_consolidation,13.75,0,38443,715,719,0,5,0,20,554,550,Charged Off
2500, 36 months,10+ years,RENT,18984,vacation,0,2,36526,680,684,1,2,0,7,639,635,Charged Off
15000, 60 months,3 years,MORTGAGE,122000,debt_consolidation,14.9,0,32295,690,694,2,11,0,29,499,0,Charged Off
25000, 60 months,9 years,RENT,73000,credit_card,18.36,0,38108,685,689,0,6,0,8,559,555,Charged Off
4000, 36 months,10+ years,RENT,34000,debt_consolidation,6.28,0,35431,660,664,2,9,0,15,499,0,Charged Off
16000, 60 months,10+ years,MORTGAGE,118527,debt_consolidation,4.38,1,33239,670,674,2,6,0,35,604,600,Charged Off
25000, 60 months,6 years,RENT,60000,debt_consolidation,23.72,0,35156,720,724,0,14,0,23,499,0,Charged Off
10000, 36 months,4 years,RENT,30000,credit_card,21.48,0,39203,685,689,0,10,0,10,499,0,Charged Off
25000, 60 months,4 years,RENT,111000,credit_card,15.73,0,33208,680,684,1,12,0,63,534,530,Charged Off
6000, 60 months,10+ years,RENT,66000,other,8.2,0,29526,750,754,0,24,0,47,594,590,Charged Off
10000, 36 months,< 1 year,MORTGAGE,26000,house,12.23,0,36739,660,664,3,9,0,21,544,540,Charged Off
7750, 36 months,8 years,MORTGAGE,104000,debt_consolidation,21.35,1,30133,670,674,1,21,0,42,649,645,Charged Off
25000, 60 months,4 years,MORTGAGE,53000,debt_consolidation,20.63,0,31138,740,744,1,8,0,24,669,665,Charged Off
10000, 36 months,n/a,RENT,100000,other,18.06,1,32660,675,679,1,26,0,51,504,500,Charged Off
14400, 60 months,2 years,RENT,32400,credit_card,14.78,0,35947,695,699,1,7,1,39,499,0,Charged Off
9600, 60 months,n/a,RENT,20640,debt_consolidation,0.25,0,36800,750,754,2,5,0,14,629,625,Charged Off
5000, 36 months,4 years,RENT,40000,other,16.68,0,37012,680,684,0,11,0,37,499,0,Charged Off
9600, 60 months,10+ years,MORTGAGE,46095,home_improvement,12.86,0,36465,665,669,1,13,1,28,674,670,Charged Off
12000, 60 months,3 years,MORTGAGE,60000,major_purchase,15.98,1,36404,665,669,0,9,0,12,499,0,Charged Off
12000, 36 months,4 years,RENT,60000,small_business,12.92,0,34820,690,694,1,6,1,11,649,645,Charged Off
10000, 36 months,10+ years,RENT,32000,small_business,24.45,0,32994,685,689,0,18,0,34,544,540,Charged Off
25000, 36 months,2 years,RENT,50000,debt_consolidation,14.47,0,36770,695,699,0,8,0,17,534,530,Charged Off
2000, 36 months,2 years,RENT,10000,debt_consolidation,17.04,0,38200,705,709,1,15,0,21,554,550,Charged Off
12250, 60 months,4 years,MORTGAGE,33600,debt_consolidation,22.89,0,33420,680,684,3,9,0,21,534,530,Charged Off
1000, 36 months,n/a,RENT,10200,debt_consolidation,1.76,0,38930,685,689,0,2,0,4,499,0,Charged Off
25000, 60 months,10+ years,MORTGAGE,90000,small_business,15.2,1,34820,720,724,0,25,0,53,549,545,Charged Off
8000, 36 months,9 years,RENT,42000,debt_consolidation,9.54,0,35704,685,689,0,7,0,38,564,560,Charged Off
3000, 36 months,n/a,RENT,36132,debt_consolidation,15.28,0,32356,685,689,1,4,1,8,679,675,Charged Off
3500, 36 months,10+ years,OWN,18000,medical,7.8,2,34881,665,669,2,10,1,19,534,530,Charged Off
1700, 36 months,9 years,MORTGAGE,84000,other,3.07,0,34243,765,769,0,7,0,46,634,630,Charged Off
6000, 60 months,10+ years,MORTGAGE,48000,debt_consolidation,19.85,0,35855,665,669,0,13,0,29,509,505,Charged Off
1200, 36 months,6 years,MORTGAGE,38304,other,17.98,0,35704,745,749,3,13,0,19,619,615,Charged Off
3000, 60 months,2 years,RENT,60000,other,17.66,0,34394,720,724,2,6,0,22,499,0,Charged Off
5000, 60 months,10+ years,MORTGAGE,30996,other,19.86,0,35643,725,729,0,6,0,18,659,655,Charged Off
10000, 36 months,9 years,MORTGAGE,62920,debt_consolidation,18.48,0,27395,710,714,3,13,0,38,634,630,Charged Off
25000, 36 months,5 years,MORTGAGE,49600,small_business,16.96,0,32874,735,739,2,8,0,18,589,585,Charged Off
4000, 36 months,7 years,MORTGAGE,25200,debt_consolidation,14.81,0,39083,715,719,0,5,0,7,499,0,Charged Off
20000, 36 months,10+ years,MORTGAGE,100000,credit_card,12.89,0,33270,700,704,0,16,1,33,669,665,Charged Off
5000, 36 months,< 1 year,RENT,66000,moving,1,0,38930,710,714,2,3,0,3,499,0,Charged Off
20000, 36 months,4 years,MORTGAGE,88000,debt_consolidation,15.38,0,34669,670,674,0,16,0,43,654,650,Charged Off
24000, 36 months,10+ years,MORTGAGE,97584,debt_consolidation,11.84,0,36617,675,679,0,16,1,25,549,545,Charged Off
23500, 36 months,n/a,MORTGAGE,64800,debt_consolidation,24.46,0,32905,680,684,1,14,0,31,499,0,Charged Off
12000, 36 months,10+ years,RENT,840000,moving,2.34,0,34547,665,669,1,15,0,38,724,720,Charged Off
10000, 36 months,7 years,MORTGAGE,50004,debt_consolidation,14.69,0,35004,700,704,3,12,0,24,664,660,Charged Off
19600, 36 months,10+ years,RENT,77000,debt_consolidation,14.37,0,37165,670,674,3,15,1,33,499,0,Charged Off
25000, 36 months,5 years,MORTGAGE,75000,credit_card,21.94,0,36739,670,674,1,11,1,25,639,635,Charged Off
23500, 36 months,n/a,RENT,51600,credit_card,19.72,0,32174,715,719,0,5,0,10,604,600,Charged Off
10000, 36 months,10+ years,OWN,60000,other,13.6,0,33939,690,694,2,8,0,32,499,0,Charged Off
12000, 36 months,5 years,RENT,72000,debt_consolidation,18.17,0,33025,715,719,3,12,0,26,499,0,Charged Off
2500, 36 months,< 1 year,RENT,24996,other,9.75,0,36434,685,689,0,9,0,17,529,525,Charged Off
15000, 36 months,10+ years,RENT,66000,debt_consolidation,9.55,0,35156,725,729,0,9,0,41,684,680,Charged Off
